DBpedia_URI	cluster	DBpedia_URI_Base32
http://dbpedia.org/resource/Gem_Lake,_Minnesota	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6R3FNVPUYYLLMUWF6TLJNZXGK43PORQQ====
http://dbpedia.org/resource/La_Campana	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TDBL5BWC3LQMFXGC===
http://dbpedia.org/resource/Hinton,_Iowa	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SDJNZ2G63RML5EW653B
http://dbpedia.org/resource/Tokushima,_Tokushima	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDPNN2XG2DJNVQSYX2UN5VXK43INFWWC===
http://dbpedia.org/resource/Isanti,_Minnesota	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SLTMFXHI2JML5GWS3TOMVZW65DB
http://dbpedia.org/resource/Errachidia	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RLSOJQWG2DJMRUWC===
http://dbpedia.org/resource/Kotwa,_India	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6S3POR3WCLC7JFXGI2LB
http://dbpedia.org/resource/Now_Bandegan	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TTPO5PUEYLOMRSWOYLO
http://dbpedia.org/resource/Anbar_Olum	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLOMJQXEX2PNR2W2===
http://dbpedia.org/resource/Sebkha,_Mauritania	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3FMJVWQYJML5GWC5LSNF2GC3TJME======
http://dbpedia.org/resource/Neem-Ka-Thana	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TTFMVWS2S3BFVKGQYLOME======
http://dbpedia.org/resource/Khawzawl	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6S3IMF3XUYLXNQ======
http://dbpedia.org/resource/Baoshan,_Yunnan	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTBN5ZWQYLOFRPVS5LONZQW4===
http://dbpedia.org/resource/Carlos,_Minnesota	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3BOJWG64ZML5GWS3TOMVZW65DB
http://dbpedia.org/resource/Chishtian	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3INFZWQ5DJMFXA====
http://dbpedia.org/resource/Astara,_Azerbaijan	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLTORQXEYJML5AXUZLSMJQWS2TBNY======
http://dbpedia.org/resource/Fox_Chase,_Kentucky	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RTPPBPUG2DBONSSYX2LMVXHI5LDNN4Q====
http://dbpedia.org/resource/Aomori,_Aomori	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLPNVXXE2JML5AW63LPOJUQ====
http://dbpedia.org/resource/Glencoe,_Kentucky	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6R3MMVXGG33FFRPUWZLOOR2WG23Z
http://dbpedia.org/resource/Cerritos,_California	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3FOJZGS5DPOMWF6Q3BNRUWM33SNZUWC===
http://dbpedia.org/resource/Buin-e_Sofla	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTVNFXC2ZK7KNXWM3DB
http://dbpedia.org/resource/Beachwood,_Ohio	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTFMFRWQ53PN5SCYX2PNBUW6===
http://dbpedia.org/resource/Boston,_Georgia	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTPON2G63RML5DWK33SM5UWC===
http://dbpedia.org/resource/Federal_cities_of_Russia	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RTFMRSXEYLML5RWS5DJMVZV633GL5JHK43TNFQQ====
http://dbpedia.org/resource/Suva_Reka	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3VOZQV6UTFNNQQ====
http://dbpedia.org/resource/Marion_Municipal_Airport_(Kansas)	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLBOJUW63S7JV2W42LDNFYGC3C7IFUXE4DPOJ2F6KCLMFXHGYLTFE======
http://dbpedia.org/resource/Amvrosiivka	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLNOZZG643JNF3GWYI=
http://dbpedia.org/resource/Donahue,_Iowa	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RDPNZQWQ5LFFRPUS33XME======
http://dbpedia.org/resource/Kasson,_Minnesota	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6S3BONZW63RML5GWS3TOMVZW65DB
http://dbpedia.org/resource/Uncha_Siwana	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLOMNUGCX2TNF3WC3TB
http://dbpedia.org/resource/Ivanhoe,_Minnesota	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SLWMFXGQ33FFRPU22LONZSXG33UME======
http://dbpedia.org/resource/Fayette,_Iowa	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RTBPFSXI5DFFRPUS33XME======
http://dbpedia.org/resource/Zanaga	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6WTBNZQWOYI=
http://dbpedia.org/resource/Holts_Summit,_Missouri	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SDPNR2HGX2TOVWW22LUFRPU22LTONXXK4TJ
http://dbpedia.org/resource/Caivano	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3BNF3GC3TP
http://dbpedia.org/resource/Chesterfield,_Missouri	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3IMVZXIZLSMZUWK3DEFRPU22LTONXXK4TJ
http://dbpedia.org/resource/Roswell,_New_Mexico	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UTPON3WK3DMFRPU4ZLXL5GWK6DJMNXQ====
http://dbpedia.org/resource/Carter_Park,_Oklahoma	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3BOJ2GK4S7KBQXE2ZML5HWW3DBNBXW2YI=
http://dbpedia.org/resource/Avon_Lake,_Ohio	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLWN5XF6TDBNNSSYX2PNBUW6===
http://dbpedia.org/resource/Asti	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLTORUQ====
http://dbpedia.org/resource/Lakeside,_Missouri	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TDBNNSXG2LEMUWF6TLJONZW65LSNE======
http://dbpedia.org/resource/Huntington_Park,_California	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SDVNZ2GS3THORXW4X2QMFZGWLC7INQWY2LGN5ZG42LB
http://dbpedia.org/resource/Longford,_Kansas	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TDPNZTWM33SMQWF6S3BNZZWC4Y=
http://dbpedia.org/resource/Kivi,_Iran	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6S3JOZUSYX2JOJQW4===
http://dbpedia.org/resource/Passi,_Iloilo	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDBONZWSLC7JFWG62LMN4======
http://dbpedia.org/resource/Tartar_(city)	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDBOJ2GC4S7FBRWS5DZFE======
http://dbpedia.org/resource/Hiltonia,_Georgia	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SDJNR2G63TJMEWF6R3FN5ZGO2LB
http://dbpedia.org/resource/Snizhne	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3ONF5GQ3TF
http://dbpedia.org/resource/Chihayaakasaka,_Osaka	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3INFUGC6LBMFVWC43BNNQSYX2PONQWWYI=
http://dbpedia.org/resource/Koshkonong,_Missouri	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6S3PONUGW33ON5XGOLC7JVUXG43POVZGS===
http://dbpedia.org/resource/Edgerton,_Missouri	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RLEM5SXE5DPNYWF6TLJONZW65LSNE======
http://dbpedia.org/resource/Naraini	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TTBOJQWS3TJ
http://dbpedia.org/resource/Camanche,_Iowa	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3BNVQW4Y3IMUWF6SLPO5QQ====
http://dbpedia.org/resource/Beach,_North_Dakota	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTFMFRWQLC7JZXXE5DIL5CGC23PORQQ====
http://dbpedia.org/resource/Guernica	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6R3VMVZG42LDME======
http://dbpedia.org/resource/Lafayette,_Indiana	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TDBMZQXSZLUORSSYX2JNZSGSYLOME======
http://dbpedia.org/resource/Loretto,_Minnesota	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TDPOJSXI5DPFRPU22LONZSXG33UME======
http://dbpedia.org/resource/Hashima,_Gifu	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SDBONUGS3LBFRPUO2LGOU======
http://dbpedia.org/resource/Jagdalpur	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6STBM5SGC3DQOVZA====
http://dbpedia.org/resource/Real_del_Padre	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UTFMFWF6ZDFNRPVAYLEOJSQ====
http://dbpedia.org/resource/Rocha,_Uruguay	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UTPMNUGCLC7KVZHKZ3VMF4Q====
http://dbpedia.org/resource/Villa_Elisa,_Paraguay	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VTJNRWGCX2FNRUXGYJML5IGC4TBM52WC6I=
http://dbpedia.org/resource/Takashima,_Shiga	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDBNNQXG2DJNVQSYX2TNBUWOYI=
http://dbpedia.org/resource/Lapwai,_Idaho	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TDBOB3WC2JML5EWIYLIN4======
http://dbpedia.org/resource/Asuke,_Aichi	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLTOVVWKLC7IFUWG2DJ
http://dbpedia.org/resource/Kottayam	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6S3POR2GC6LBNU======
http://dbpedia.org/resource/Kwekwe	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6S3XMVVXOZI=
http://dbpedia.org/resource/Clarkfield,_Minnesota	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3MMFZGWZTJMVWGILC7JVUW43TFONXXIYI=
http://dbpedia.org/resource/Teos	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDFN5ZQ====
http://dbpedia.org/resource/Claremont,_North_Carolina	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3MMFZGK3LPNZ2CYX2ON5ZHI2C7INQXE33MNFXGC===
http://dbpedia.org/resource/Vang_Vieng	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VTBNZTV6VTJMVXGO===
http://dbpedia.org/resource/Daleville,_Alabama	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RDBNRSXM2LMNRSSYX2BNRQWEYLNME======
http://dbpedia.org/resource/Laghouat	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TDBM5UG65LBOQ======
http://dbpedia.org/resource/Blue_Earth,_Minnesota	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTMOVSV6RLBOJ2GQLC7JVUW43TFONXXIYI=
http://dbpedia.org/resource/Hickman,_Kentucky	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SDJMNVW2YLOFRPUWZLOOR2WG23Z
http://dbpedia.org/resource/Georgetown,_Minnesota	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6R3FN5ZGOZLUN53W4LC7JVUW43TFONXXIYI=
http://dbpedia.org/resource/Snihurivka	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3ONFUHK4TJOZVWC===
http://dbpedia.org/resource/Baddomalhi	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTBMRSG63LBNRUGS===
http://dbpedia.org/resource/Horton,_Kansas	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SDPOJ2G63RML5FWC3TTMFZQ====
http://dbpedia.org/resource/Elkhart,_Kansas	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RLMNNUGC4TUFRPUWYLOONQXG===
http://dbpedia.org/resource/Brentwood,_California	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTSMVXHI53PN5SCYX2DMFWGSZTPOJXGSYI=
http://dbpedia.org/resource/Machiques	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLBMNUGS4LVMVZQ====
http://dbpedia.org/resource/Lord_Mayor_of_London	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TDPOJSF6TLBPFXXEX3PMZPUY33OMRXW4===
http://dbpedia.org/resource/Unzen,_Nagasaki	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLOPJSW4LC7JZQWOYLTMFVWS===
http://dbpedia.org/resource/Ellsworth,_Maine	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RLMNRZXO33SORUCYX2NMFUW4ZI=
http://dbpedia.org/resource/Lexington,_Mississippi	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TDFPBUW4Z3UN5XCYX2NNFZXG2LTONUXA4DJ
http://dbpedia.org/resource/Anna,_Illinois	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLONZQSYX2JNRWGS3TPNFZQ====
http://dbpedia.org/resource/Gaozhou	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6R3BN55GQ33V
http://dbpedia.org/resource/Liman,_Azerbaijan	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TDJNVQW4LC7IF5GK4TCMFUWUYLO
http://dbpedia.org/resource/Khalil_Shahr	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6S3IMFWGS3C7KNUGC2DS
http://dbpedia.org/resource/Magnesia_ad_Sipylum	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLBM5XGK43JMFPWCZC7KNUXA6LMOVWQ====
http://dbpedia.org/resource/Hackett,_Arkansas	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SDBMNVWK5DUFRPUC4TLMFXHGYLT
http://dbpedia.org/resource/Bajpur	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTBNJYHK4Q=
http://dbpedia.org/resource/Amroli	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLNOJXWY2I=
http://dbpedia.org/resource/Qasimabad,_Hyderabad	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6ULBONUW2YLCMFSCYX2IPFSGK4TBMJQWI===
http://dbpedia.org/resource/Macuto,_Vargas	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLBMN2XI3ZML5LGC4THMFZQ====
http://dbpedia.org/resource/Narkatiaganj	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TTBOJVWC5DJMFTWC3TK
http://dbpedia.org/resource/Pampas,_Peru	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDBNVYGC4ZML5IGK4TV
http://dbpedia.org/resource/Columbus,_Georgia	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3PNR2W2YTVOMWF6R3FN5ZGO2LB
http://dbpedia.org/resource/Kramer,_North_Dakota	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6S3SMFWWK4RML5HG64TUNBPUIYLLN52GC===
http://dbpedia.org/resource/Kishangarh	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6S3JONUGC3THMFZGQ===
http://dbpedia.org/resource/Kortrijk	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6S3POJ2HE2LKNM======
http://dbpedia.org/resource/Raniwara	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UTBNZUXOYLSME======
http://dbpedia.org/resource/Bandar_Khamir	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTBNZSGC4S7JNUGC3LJOI======
http://dbpedia.org/resource/Groveport,_Ohio	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6R3SN53GK4DPOJ2CYX2PNBUW6===
http://dbpedia.org/resource/Arnoldsville,_Georgia	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLSNZXWYZDTOZUWY3DFFRPUOZLPOJTWSYI=
http://dbpedia.org/resource/Haveli_Lakha	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SDBOZSWY2K7JRQWW2DB
http://dbpedia.org/resource/Oguta	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6T3HOV2GC===
http://dbpedia.org/resource/Humboldt,_Nebraska	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SDVNVRG63DEOQWF6TTFMJZGC43LME======
http://dbpedia.org/resource/Kaspiysk	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6S3BONYGS6LTNM======
http://dbpedia.org/resource/Uffenheim	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLGMZSW42DFNFWQ====
http://dbpedia.org/resource/Araioses	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLSMFUW643FOM======
http://dbpedia.org/resource/Jangal	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6STBNZTWC3A=
http://dbpedia.org/resource/Iron_Junction,_Minnesota	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SLSN5XF6STVNZRXI2LPNYWF6TLJNZXGK43PORQQ====
http://dbpedia.org/resource/Galt,_California	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6R3BNR2CYX2DMFWGSZTPOJXGSYI=
http://dbpedia.org/resource/Dania_Beach,_Florida	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RDBNZUWCX2CMVQWG2BML5DGY33SNFSGC===
http://dbpedia.org/resource/Tocuyito	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDPMN2XS2LUN4======
http://dbpedia.org/resource/Tierra_Colorada	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDJMVZHEYK7INXWY33SMFSGC===
http://dbpedia.org/resource/Villa_Carlos_Paz	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VTJNRWGCX2DMFZGY33TL5IGC6Q=
http://dbpedia.org/resource/Haldia	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SDBNRSGSYI=
http://dbpedia.org/resource/Craig,_Iowa	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3SMFUWOLC7JFXXOYI=
http://dbpedia.org/resource/Hayti,_Missouri	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SDBPF2GSLC7JVUXG43POVZGS===
http://dbpedia.org/resource/Fairbank,_Iowa	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RTBNFZGEYLONMWF6SLPO5QQ====
http://dbpedia.org/resource/Dunn,_North_Carolina	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RDVNZXCYX2ON5ZHI2C7INQXE33MNFXGC===
http://dbpedia.org/resource/Niigata,_Niigata	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TTJNFTWC5DBFRPU42LJM5QXIYI=
http://dbpedia.org/resource/Ballia	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTBNRWGSYI=
http://dbpedia.org/resource/Guachinango,_Jalisco	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6R3VMFRWQ2LOMFXGO3ZML5FGC3DJONRW6===
http://dbpedia.org/resource/Frenchburg,_Kentucky	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RTSMVXGG2DCOVZGOLC7JNSW45DVMNVXS===
http://dbpedia.org/resource/Bourges	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTPOVZGOZLT
http://dbpedia.org/resource/Robbio	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UTPMJRGS3Y=
http://dbpedia.org/resource/Island_Park,_Idaho	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SLTNRQW4ZC7KBQXE2ZML5EWIYLIN4======
http://dbpedia.org/resource/Khumulwng	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6S3IOVWXK3DXNZTQ====
http://dbpedia.org/resource/Abydos,_Egypt	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLCPFSG64ZML5CWO6LQOQ======
http://dbpedia.org/resource/Bagnell,_Missouri	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTBM5XGK3DMFRPU22LTONXXK4TJ
http://dbpedia.org/resource/Houston	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SDPOVZXI33O
http://dbpedia.org/resource/Mangrulpir	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLBNZTXE5LMOBUXE===
http://dbpedia.org/resource/Hillsboro,_Iowa	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SDJNRWHGYTPOJXSYX2JN53WC===
http://dbpedia.org/resource/Yakkala	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6WLBNNVWC3DB
http://dbpedia.org/resource/Kirovsk,_Luhansk_Oblast	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6S3JOJXXM43LFRPUY5LIMFXHG227J5RGYYLTOQ======
http://dbpedia.org/resource/Coquille,_Oregon	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3POF2WS3DMMUWF6T3SMVTW63Q=
http://dbpedia.org/resource/Centreville,_Alabama	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3FNZ2HEZLWNFWGYZJML5AWYYLCMFWWC===
http://dbpedia.org/resource/Abu_Musa,_Iran	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLCOVPU25LTMEWF6SLSMFXA====
http://dbpedia.org/resource/Serishabad	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3FOJUXG2DBMJQWI===
http://dbpedia.org/resource/Girard,_Ohio	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6R3JOJQXEZBML5HWQ2LP
http://dbpedia.org/resource/Acarigua	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLDMFZGSZ3VME======
http://dbpedia.org/resource/Cantril,_Iowa	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3BNZ2HE2LMFRPUS33XME======
http://dbpedia.org/resource/Dehdez	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RDFNBSGK6Q=
http://dbpedia.org/resource/Diamond_City,_Arkansas	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RDJMFWW63TEL5BWS5DZFRPUC4TLMFXHGYLT
http://dbpedia.org/resource/Agency,_Iowa	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLHMVXGG6JML5EW653B
