SubjectID,Document1,Document2,Similarity,Time
16,34,21,1,10.225
16,39,21,1,16.975
16,45,21,3,35.031
16,1,22,3,15.723
16,4,23,1,18.747
16,14,23,1,2.744
16,19,23,4,45.576
16,9,24,1,8.292
16,21,24,2,10.705
16,34,24,1,3.665
16,43,24,4,15.672
16,6,25,2,81.808
16,7,25,2,21.121
16,4,26,1,2.364
16,20,26,2,2.673
16,35,26,1,16.223
16,40,26,3,28.241
16,7,27,2,13.640
16,37,27,2,10.305
16,45,27,1,22.583
16,6,28,2,16.183
16,9,28,1,8.082
16,12,28,2,27.850
16,14,28,1,30.814
16,29,28,2,18.326
16,42,28,3,32.797
16,45,28,1,3.806
16,50,28,3,23.454
16,20,29,1,2.603
16,38,29,1,11.576
16,40,29,3,22.222
16,12,30,2,10.375
16,14,30,1,27.390
16,27,30,3,8.222
16,37,30,1,2.654
16,46,30,1,24.245
16,14,31,1,7.551
16,23,31,1,6.078
16,25,31,3,21.661
16,19,32,3,8.162
16,29,32,1,7.491
16,36,32,2,11.547
16,24,33,1,18.396
16,27,33,1,6.639
16,7,34,1,17.105
16,23,34,1,6.800
16,29,34,1,24.635
16,32,34,2,22.642
16,4,35,1,6.579
16,7,35,3,14.661
16,9,35,1,5.398
16,31,35,2,5.759
16,43,35,1,10.094
16,5,36,2,23.134
16,12,36,3,24.806
16,22,36,1,22.783
16,30,36,3,10.495
16,33,36,1,26.017
16,1,37,1,2.193
16,12,37,3,6.489
16,25,37,2,8.933
16,2,38,1,28.071
16,13,38,1,38.315
16,48,39,1,30.043
16,4,40,1,14.230
16,14,40,1,2.183
16,46,40,1,14.801
16,13,41,3,23.724
16,27,41,1,20.520
16,49,41,1,2.554
16,2,43,1,23.734
16,8,43,1,36.983
16,34,43,1,1.362
16,13,44,1,3.094
16,38,44,1,18.527
16,40,44,2,7.951
16,2,45,1,11.096
16,48,45,1,19.528
16,5,46,2,12.137
16,14,46,3,5.748
16,12,47,1,4.426
16,20,47,1,26.958
16,24,47,1,13.219
16,31,47,1,15.553
16,37,47,4,15.743
16,7,48,4,23.484
16,37,48,1,19.929
16,17,49,3,25.877
16,30,49,1,4.557
16,31,49,1,4.026
16,22,50,1,24.716
16,29,50,1,16.534
16,49,50,3,27.720
17,3,1,1,3.155
17,7,1,1,4.055
17,8,1,1,5.748
17,12,1,1,6.419
17,1,2,2,5.318
17,12,2,1,3.735
17,13,2,1,6.799
17,19,2,1,8.352
17,22,2,1,4.085
17,44,2,2,5.468
17,47,2,1,3.896
17,4,3,2,10.505
17,7,3,2,7.731
17,9,3,1,5.648
17,19,3,1,6.799
17,26,3,1,3.545
17,31,3,1,2.374
17,1,4,1,5.068
17,8,4,3,22.683
17,9,4,1,14.491
17,25,4,1,6.409
17,32,4,1,4.066
17,36,4,4,7.991
17,41,4,1,6.309
17,45,4,2,5.668
17,46,4,2,10.776
17,48,4,1,5.929
17,49,4,1,4.686
17,1,5,1,9.765
17,9,5,1,3.766
17,26,5,1,5.188
17,28,5,1,5.127
17,49,5,1,3.304
17,50,5,1,2.344
17,2,6,1,1.813
17,18,6,1,3.034
17,26,6,1,14.872
17,30,6,1,2.143
17,32,6,1,6.279
17,35,6,4,8.913
17,41,6,1,29.312
17,43,6,1,3.695
17,46,6,1,4.326
17,2,7,3,6.840
17,13,7,2,4.146
17,20,7,1,5.839
17,24,7,4,7.461
17,45,7,1,3.646
17,49,7,1,2.473
17,19,8,1,4.176
17,27,8,2,3.205
17,40,8,1,2.834
17,6,9,1,2.273
17,29,9,1,2.363
17,36,9,1,5.969
17,40,9,2,4.927
17,47,9,5,3.084
17,48,9,2,90.320
17,3,10,2,15.081
17,8,10,4,7.731
17,27,10,3,6.700
17,28,10,3,11.386
17,32,10,1,18.657
17,34,10,2,5.408
17,35,10,2,4.727
17,39,10,1,8.171
17,43,10,1,4.236
17,50,10,1,4.506
17,20,11,4,10.305
17,32,11,2,3.836
17,34,11,1,9.003
17,4,12,2,9.043
17,8,12,2,5.218
17,11,12,3,9.043
17,18,12,1,8.823
17,20,12,1,14.982
17,32,12,1,3.645
17,40,12,2,17.465
17,10,13,1,3.465
17,15,13,1,2.394
17,16,13,1,10.015
17,31,13,2,3.916
17,35,13,3,14.240
17,39,13,1,3.996
17,45,13,1,10.956
17,6,14,1,6.129
17,9,14,1,8.432
17,21,14,1,4.717
17,33,14,5,4.197
17,38,14,1,2.874
17,39,14,1,2.794
17,43,14,1,5.498
17,44,14,1,6.739
17,45,14,2,3.245
17,49,14,1,1.933
17,8,15,1,2.934
17,14,15,1,5.137
17,17,15,1,23.293
17,19,15,1,2.224
17,27,15,1,3.795
17,33,15,3,6.299
17,34,15,1,1.793
17,38,15,1,3.835
17,40,15,1,3.876
17,7,16,4,9.193
17,15,16,1,3.245
17,28,16,4,8.542
17,40,16,1,3.566
17,49,16,1,5.337
17,7,17,2,11.166
17,11,17,1,6.249
17,13,17,2,5.768
17,20,17,1,6.589
17,28,17,1,4.687
17,33,17,1,2.804
17,38,17,1,3.275
17,48,17,1,7.761
17,11,18,1,9.954
17,24,18,1,3.806
17,28,18,1,7.090
17,29,18,1,2.845
17,30,18,1,7.921
17,31,18,1,4.306
17,33,18,1,2.944
17,41,18,2,4.386
17,50,18,1,2.654
17,4,19,1,5.108
17,5,19,1,7.180
17,28,19,2,3.114
17,33,19,1,2.403
17,34,19,3,3.385
17,36,19,1,6.920
17,37,19,1,5.478
17,42,19,1,5.528
17,50,19,1,4.096
17,8,20,2,16.363
17,10,20,3,8.963
17,13,20,1,7.862
17,14,20,1,9.193
17,16,20,1,3.826
17,22,20,2,7.010
17,39,20,1,3.555
17,2,21,1,6.429
17,6,21,1,5.508
17,17,21,1,3.896
17,19,21,1,4.887
17,29,21,3,8.332
17,30,21,1,2.193
17,33,21,2,6.169
17,47,21,1,3.044
17,49,21,1,5.257
17,6,22,1,2.714
17,14,22,2,5.077
17,18,22,2,3.144
17,24,22,1,6.149
17,26,22,1,5.558
17,31,22,1,2.554
17,33,22,2,4.347
17,35,22,1,2.223
17,43,22,1,5.978
17,47,22,1,2.313
17,49,22,3,5.047
17,2,23,2,3.805
17,3,23,2,6.159
17,8,23,1,3.535
17,27,23,1,3.956
17,33,23,1,5.518
17,35,23,1,4.516
17,38,23,1,6.359
17,40,23,1,8.963
17,42,23,1,7.741
17,47,23,1,5.788
17,49,23,1,2.644
17,5,24,2,13.810
17,11,24,1,16.654
17,23,24,1,7.962
17,27,24,5,6.620
17,35,24,1,4.917
17,36,24,4,7.281
17,40,24,1,10.114
17,42,24,1,10.846
17,22,25,1,4.316
17,24,25,1,3.364
17,39,25,1,2.474
17,40,25,1,6.139
17,49,25,1,6.680
17,13,26,1,8.442
17,18,26,1,2.895
17,36,26,1,5.698
17,2,27,1,6.299
17,14,27,1,3.705
17,28,27,2,3.555
17,38,27,1,8.462
17,49,27,1,5.908
17,2,28,1,4.927
17,4,28,2,7.050
17,23,28,1,17.846
17,30,28,1,3.135
17,37,28,1,25.747
17,46,28,1,9.694
17,5,29,1,6.309
17,17,29,1,4.166
17,19,29,2,22.433
17,24,29,1,7.500
17,27,29,2,9.834
17,48,29,2,6.890
17,3,30,2,6.639
17,4,30,1,4.336
17,29,30,1,4.897
17,31,30,2,8.021
17,38,30,1,8.071
17,42,30,1,5.558
17,43,30,1,24.345
17,44,30,1,3.976
17,7,31,1,3.375
17,16,31,1,5.238
17,27,31,1,8.913
17,28,31,1,10.185
17,32,31,1,14.771
17,37,31,1,11.817
17,41,31,1,3.765
17,46,31,1,3.515
17,50,31,1,11.286
17,25,32,1,5.068
17,26,32,1,5.739
17,37,32,1,5.198
17,8,33,1,21.070
17,16,33,1,7.370
17,26,33,1,2.844
17,32,33,1,3.334
17,45,33,1,6.369
17,3,34,1,2.934
17,8,34,1,5.067
17,13,34,1,12.217
17,20,34,1,24.615
17,50,34,2,5.358
17,3,35,1,2.313
17,19,35,1,1.602
17,32,35,1,3.465
17,33,35,1,7.511
17,46,35,2,4.336
17,47,35,1,4.497
17,48,35,1,5.538
17,3,36,1,4.226
17,23,36,2,4.166
17,27,36,2,4.627
17,41,36,1,1.713
17,45,36,1,11.607
17,49,36,1,4.517
17,16,37,2,11.146
17,18,37,1,3.175
17,21,37,1,8.992
17,23,37,1,5.338
17,35,37,1,3.395
17,44,37,1,9.013
17,46,37,2,15.933
17,4,38,1,5.257
17,10,38,1,11.606
17,12,38,1,4.557
17,18,38,1,3.925
17,24,38,1,9.814
17,28,38,1,3.124
17,32,38,1,3.736
17,34,38,1,1.943
17,3,39,1,4.887
17,12,39,1,7.261
17,34,39,2,4.206
17,36,39,3,5.318
17,38,39,2,4.326
17,49,39,2,5.357
17,3,40,1,15.563
17,5,40,1,5.598
17,33,40,1,3.365
17,43,40,5,7.270
17,2,41,2,3.475
17,9,41,2,3.265
17,10,41,1,5.117
17,14,41,1,1.943
17,21,41,1,2.183
17,22,41,1,2.834
17,23,41,1,3.135
17,24,41,1,8.071
17,32,41,1,3.616
17,33,41,1,4.286
17,35,41,2,2.614
17,4,42,2,7.721
17,11,42,5,6.370
17,18,42,2,5.899
17,21,42,1,5.998
17,31,42,1,4.517
17,39,42,1,2.493
17,47,42,1,11.287
17,15,43,1,6.059
17,18,43,3,5.458
17,21,43,1,6.189
17,26,43,1,3.315
17,36,43,1,3.856
17,37,43,1,8.953
17,47,43,1,6.720
17,3,44,1,4.857
17,5,44,1,6.439
17,21,44,1,9.544
17,25,44,1,6.019
17,33,44,1,6.609
17,17,45,1,3.114
17,31,45,2,10.065
17,34,45,2,2.574
17,38,45,1,3.656
17,39,45,1,6.569
17,41,45,1,2.363
17,44,45,2,3.855
17,50,45,3,5.488
17,10,46,1,5.868
17,13,46,1,4.276
17,19,46,1,5.118
17,20,46,1,8.101
17,33,46,2,6.529
17,41,46,1,4.537
17,50,46,2,8.062
17,8,47,1,4.947
17,11,47,1,5.117
17,14,47,1,4.426
17,40,47,2,5.889
17,46,47,1,6.730
17,50,47,1,6.600
17,5,48,1,4.015
17,6,48,2,2.794
17,14,48,1,4.547
17,15,48,1,3.685
17,30,48,1,5.749
17,31,48,1,2.233
17,32,48,1,3.845
17,36,48,3,5.859
17,44,48,1,5.908
17,46,48,1,4.727
17,3,49,1,2.774
17,13,49,2,6.189
17,24,49,1,3.044
17,29,49,1,6.429
17,35,49,1,13.129
17,40,49,1,6.179
17,47,49,1,2.904
17,4,50,1,2.774
17,6,50,1,7.231
17,14,50,3,4.787
17,15,50,1,15.262
17,21,50,1,8.632
17,42,50,1,4.947
17,43,50,1,3.946
18,10,1,1,10.485
18,16,2,1,48.600
18,17,2,1,12.528
18,24,2,1,13.008
18,35,2,1,27.650
18,42,2,2,13.770
18,38,3,5,16.684
18,11,4,4,40.488
18,6,5,1,3.876
18,7,5,1,26.197
18,41,5,1,35.481
18,24,6,1,10.435
18,27,6,1,4.877
18,38,6,1,24.595
18,9,7,1,11.487
18,44,7,1,8.162
18,3,8,1,9.684
18,6,8,1,9.864
18,32,8,1,8.142
18,48,8,4,47.288
18,1,9,1,22.622
18,10,9,1,24.475
18,12,9,1,32.176
18,13,9,1,7.281
18,17,9,1,8.572
18,2,10,1,2.784
18,12,10,3,13.189
18,2,11,1,20.369
18,36,11,3,34.990
18,40,11,1,18.257
18,23,12,1,7.100
18,29,12,1,17.125
18,31,12,1,19.348
18,33,12,1,4.757
18,14,13,1,10.145
18,18,13,1,18.687
18,19,13,1,17.986
18,7,14,1,27.329
18,29,14,1,7.150
18,6,15,2,5.528
18,11,15,1,21.291
18,39,15,2,9.734
18,31,17,1,49.792
18,15,18,1,6.370
18,19,18,5,21.421
18,23,18,1,10.154
18,12,19,1,36.562
18,17,19,1,21.731
18,38,19,1,16.614
18,40,19,2,8.843
18,3,20,3,50.212
18,28,20,1,33.789
18,50,20,1,19.899
18,7,21,3,43.242
18,15,21,1,5.518
18,38,21,1,16.243
18,3,22,1,9.594
18,9,22,1,12.709
18,10,22,1,3.195
18,15,22,1,9.164
18,17,22,1,39.407
18,21,22,1,7.220
18,34,22,1,6.880
18,1,23,1,6.829
18,29,23,1,29.292
18,43,23,1,31.606
18,50,23,1,5.758
18,1,24,1,10.486
18,30,24,1,4.616
18,2,25,1,3.174
18,5,25,1,16.354
18,14,25,1,8.583
18,27,25,1,19.378
18,45,25,1,18.106
18,46,25,1,4.647
18,1,26,1,13.809
18,14,26,1,5.618
18,42,26,1,6.309
18,47,26,1,16.314
18,32,27,1,18.316
18,48,27,2,56.060
18,34,28,1,27.810
18,36,28,4,30.984
18,7,29,1,21.661
18,11,29,1,37.835
18,5,30,1,43.973
18,20,30,1,30.724
18,22,30,1,3.596
18,21,31,1,10.054
18,9,32,1,19.568
18,22,32,1,17.796
18,47,32,1,28.281
18,12,34,1,5.238
18,16,34,1,4.377
18,49,34,1,11.938
18,20,35,1,16.043
18,39,35,1,23.224
18,50,36,1,15.572
18,38,37,3,27.440
18,42,37,2,26.478
18,4,39,1,11.357
18,23,39,1,10.746
18,24,39,1,23.774
18,26,39,1,14.391
18,33,39,1,14.260
18,41,39,1,4.267
18,2,40,1,16.033
18,18,40,2,10.906
18,20,40,2,20.590
18,38,40,1,5.217
18,7,41,1,6.389
18,43,41,1,51.233
18,1,42,1,9.063
18,14,42,1,16.373
18,40,42,1,25.597
18,44,42,4,55.860
18,48,42,1,48.380
18,29,43,1,13.640
18,32,43,2,43.313
18,8,44,1,23.594
18,26,44,1,25.086
18,8,45,1,21.390
18,23,45,1,9.524
18,12,46,1,7.681
18,15,46,1,11.296
18,32,46,1,6.519
18,4,47,1,6.850
18,5,47,1,5.558
18,7,47,1,31.185
18,47,48,1,9.383
18,43,49,1,27.349
18,35,50,1,6.189
18,40,50,1,132.331
19,24,3,2,23.254
19,41,3,2,13.360
19,45,3,2,11.847
19,18,4,2,4.105
19,2,5,2,9.984
19,12,5,2,8.823
19,13,5,1,12.248
19,23,5,2,35.441
19,34,5,2,4.677
19,11,6,1,19.638
19,12,6,2,6.279
19,17,6,2,3.675
19,31,6,2,25.827
19,42,6,4,16.804
19,28,7,5,11.977
19,29,8,2,13.179
19,42,8,4,11.046
19,19,9,3,6.049
19,45,9,2,91.822
19,17,10,4,3.145
19,29,10,2,6.429
19,33,10,2,6.059
19,3,11,2,7.951
19,16,11,4,5.709
19,33,11,1,14.491
19,13,12,2,7.481
19,35,12,2,19.748
19,49,12,2,49.751
19,22,13,2,4.547
19,28,13,2,21.131
19,37,13,2,11.777
19,12,14,2,4.536
19,34,14,2,2.093
19,31,15,2,32.036
19,35,15,2,8.072
19,41,15,2,4.046
19,42,15,3,33.509
19,47,15,2,2.684
19,8,16,4,22.953
19,19,16,2,18.667
19,25,16,2,3.986
19,27,16,4,3.114
19,45,16,2,11.527
19,8,17,2,3.765
19,14,17,2,25.587
19,32,17,2,3.004
19,35,17,2,3.054
19,39,17,2,2.804
19,46,17,2,6.760
19,47,17,2,3.705
19,9,18,4,10.555
19,14,18,2,5.678
19,16,18,4,22.453
19,20,18,4,9.563
19,21,18,2,14.821
19,48,18,2,6.029
19,49,18,2,21.030
19,31,19,2,7.751
19,47,19,3,39.326
19,19,20,4,10.285
19,5,21,4,84.021
19,26,21,4,8.703
19,5,22,2,5.318
19,8,22,2,17.285
19,37,22,4,16.134
19,45,22,1,18.907
19,10,23,3,76.230
19,22,23,2,5.027
19,4,24,4,15.282
19,12,24,4,15.913
19,50,24,2,18.006
19,8,25,4,3.675
19,17,25,2,21.481
19,23,25,2,6.960
19,34,25,1,14.671
19,35,25,2,9.143
19,42,25,2,65.414
19,11,26,2,17.466
19,24,26,2,9.254
19,34,26,2,7.802
19,49,26,4,7.441
19,34,27,1,8.052
19,8,28,4,12.308
19,15,28,2,7.731
19,21,28,5,10.675
19,24,28,4,13.739
19,2,29,2,8.162
19,13,29,2,71.122
19,22,29,2,7.150
19,35,29,2,3.715
19,44,29,2,8.012
19,2,30,2,3.555
19,16,30,2,6.670
19,25,30,4,51.164
19,24,31,2,4.135
19,34,31,2,3.204
19,38,31,2,4.567
19,39,31,3,12.498
19,1,32,4,4.076
19,28,32,2,3.905
19,42,32,4,6.950
19,47,33,2,11.266
19,4,34,2,20.379
19,9,34,4,5.468
19,18,34,5,10.115
19,5,35,2,82.168
19,18,35,2,6.089
19,8,36,5,41.940
19,14,36,2,7.671
19,20,36,2,9.053
19,37,36,2,12.107
19,40,36,2,5.178
19,47,36,2,5.538
19,17,37,2,3.585
19,26,37,3,10.305
19,39,37,3,26.889
19,49,37,2,17.315
19,50,38,2,5.649
19,46,39,4,28.191
19,7,40,2,23.003
19,32,40,4,16.163
19,41,40,4,5.267
19,1,41,2,85.052
19,20,41,4,6.139
19,28,41,1,7.851
19,37,41,4,3.825
19,50,41,2,20.419
19,7,42,4,12.969
19,20,42,2,24.836
19,1,43,2,9.724
19,16,43,2,9.904
19,19,43,4,19.237
19,6,44,1,3.875
19,9,44,1,9.834
19,10,44,2,10.826
19,19,44,2,28.180
19,27,44,2,4.877
19,15,45,2,8.222
19,24,45,2,40.398
19,40,45,2,7.391
19,42,45,2,7.731
19,43,45,2,2.434
19,1,46,4,5.058
19,3,46,4,11.427
19,26,46,4,11.346
19,36,46,4,10.165
19,1,47,2,8.973
19,34,47,2,27.529
19,23,48,2,23.273
19,25,48,2,12.859
19,49,48,2,4.136
19,2,49,4,12.428
19,20,49,2,4.006
19,8,50,2,3.525
20,13,1,1,3.455
20,18,1,1,11.857
20,31,1,1,4.266
20,34,1,1,2.194
20,38,1,1,109.257
20,48,1,1,3.045
20,3,2,1,31.706
20,8,2,1,4.607
20,9,2,1,18.907
20,31,2,1,11.697
20,39,2,1,1.653
20,13,3,1,89.509
20,25,3,1,4.927
20,27,3,1,3.805
20,29,3,1,6.990
20,32,3,1,29.072
20,33,3,3,7.241
20,50,3,1,3.816
20,17,4,1,28.742
20,20,4,1,36.823
20,29,4,5,13.930
20,31,4,1,2.774
20,43,4,1,3.815
20,10,5,3,5.538
20,16,5,4,27.229
20,32,5,2,70.071
20,4,6,1,2.264
20,19,6,2,6.740
20,36,6,1,4.386
20,47,6,1,18.016
20,49,6,1,2.895
20,15,7,1,2.804
20,18,7,1,2.444
20,26,7,1,2.925
20,38,7,1,5.258
20,50,7,1,3.586
20,37,8,1,2.864
20,41,8,1,23.784
20,49,8,1,4.327
20,11,9,1,2.313
20,15,9,1,12.538
20,16,9,1,5.197
20,25,9,1,17.135
20,37,9,2,7.280
20,4,10,3,10.215
20,16,10,5,13.279
20,19,10,1,4.106
20,26,10,1,4.286
20,36,10,2,7.861
20,1,11,1,2.995
20,22,11,1,2.874
20,28,11,2,24.496
20,26,12,1,3.105
20,42,12,1,11.366
20,43,12,1,3.234
20,45,12,2,16.444
20,32,13,1,4.206
20,2,14,1,4.276
20,11,14,4,30.303
20,37,14,3,16.624
20,10,15,1,1.653
20,44,15,2,9.364
20,49,15,1,2.644
20,3,16,3,13.239
20,23,16,1,9.033
20,36,16,2,10.966
20,27,17,3,13.840
20,17,18,1,5.018
20,39,18,1,16.013
20,44,18,1,17.034
20,26,19,1,2.664
20,30,19,3,17.706
20,6,20,1,2.974
20,9,20,1,67.807
20,25,20,1,13.460
20,33,20,1,7.931
20,37,20,5,7.611
20,45,20,1,20.320
20,48,20,1,9.945
20,11,21,3,11.336
20,13,21,2,23.193
20,16,21,2,20.469
20,27,21,3,21.861
20,32,21,2,27.390
20,46,21,1,7.781
20,7,22,1,10.506
20,12,22,1,8.102
20,44,22,1,7.862
20,48,22,1,2.223
20,44,23,1,7.291
20,13,24,1,75.809
20,16,24,1,39.306
20,19,24,1,2.344
20,20,24,1,6.960
20,32,24,1,10.505
20,44,24,2,5.307
20,46,24,1,5.167
20,48,24,1,54.789
20,19,25,2,11.446
20,21,25,3,4.536
20,43,25,1,2.714
20,25,26,5,7.360
20,28,26,1,5.358
20,48,26,1,7.541
20,5,27,3,19.257
20,39,27,1,2.884
20,1,28,1,2.284
20,25,28,2,9.503
20,40,28,1,2.474
20,1,29,1,4.647
20,26,29,1,3.665
20,33,29,1,2.945
20,11,30,1,24.335
20,15,30,1,10.915
20,17,30,1,3.806
20,33,30,1,8.893
20,45,30,1,3.085
20,47,30,1,1.562
20,50,30,1,20.539
20,11,31,1,3.155
20,29,31,1,5.958
20,36,31,1,16.473
20,15,32,1,7.841
20,30,32,1,4.016
20,2,33,1,5.879
20,9,33,1,2.343
20,31,33,1,2.614
20,34,33,1,4.386
20,42,33,1,3.355
20,50,33,4,20.640
20,17,34,1,19.719
20,36,34,1,2.593
20,40,34,4,7.541
20,41,34,3,4.116
20,44,34,1,14.060
20,1,35,2,24.485
20,8,35,1,10.716
20,30,35,1,2.283
20,40,35,1,8.202
20,45,35,1,10.735
20,1,36,1,8.232
20,17,36,1,3.335
20,2,37,1,17.626
20,4,37,1,6.319
20,11,37,2,13.670
20,34,37,4,9.734
20,25,38,1,5.128
20,42,38,1,68.859
20,47,38,1,4.837
20,1,39,1,5.077
20,5,39,1,6.520
20,6,39,2,28.311
20,8,39,2,32.116
20,9,39,1,2.564
20,22,39,1,23.224
20,28,39,1,6.269
20,29,39,3,15.202
20,30,39,2,3.245
20,27,40,1,12.628
20,31,40,1,6.349
20,39,40,1,3.675
20,16,41,1,8.483
20,25,41,1,17.085
20,26,41,3,19.698
20,47,41,1,5.027
20,5,42,4,16.303
20,22,42,1,15.853
20,35,42,1,4.176
20,41,42,1,3.165
20,46,42,1,3.825
20,3,43,1,12.147
20,27,43,1,4.847
20,28,43,1,5.968
20,42,43,1,5.708
20,46,43,1,19.659
20,1,44,1,3.445
20,4,44,1,8.883
20,16,44,1,4.907
20,31,44,1,20.259
20,41,44,1,4.376
20,47,44,1,3.005
20,49,44,1,1.862
20,1,45,1,14.391
20,5,45,1,18.857
20,10,45,1,49.081
20,26,45,1,14.050
20,47,45,1,17.836
20,49,45,1,3.185
20,2,46,1,28.100
20,44,46,1,34.389
20,45,46,1,14.311
20,49,46,1,5.197
20,16,47,1,3.385
20,11,48,1,8.953
20,19,48,1,5.037
20,33,48,1,19.168
20,34,48,1,1.772
20,38,48,1,17.395
20,40,48,1,4.897
20,43,48,2,26.849
20,50,48,1,3.755
20,19,49,1,23.293
20,28,49,1,23.634
20,32,49,1,6.640
20,33,49,1,11.267
20,2,50,1,5.538
20,11,50,2,7.521
20,12,50,1,1.913
20,25,50,1,20.770
20,27,50,1,4.446
20,39,50,1,20.850
21,19,1,1,4.566
21,20,1,1,46.247
21,25,1,2,4.867
21,30,1,2,17.175
21,33,1,5,7.611
21,15,2,1,5.068
21,18,2,1,19.759
21,12,3,2,5.147
21,14,3,2,16.043
21,42,3,2,7.421
21,2,4,1,10.264
21,5,4,2,29.552
21,15,4,1,6.769
21,16,4,3,5.938
21,22,4,1,23.604
21,8,5,1,12.939
21,14,5,1,6.489
21,37,5,2,3.485
21,7,6,1,4.937
21,10,6,1,16.263
21,29,6,1,3.625
21,8,7,4,13.430
21,10,7,2,6.279
21,19,7,1,9.744
21,43,7,1,4.236
21,31,8,3,6.810
21,46,8,1,5.798
21,30,9,1,4.546
21,43,9,1,7.861
21,49,9,1,5.818
21,50,9,1,36.532
21,14,10,1,2.784
21,18,10,1,12.559
21,24,10,3,12.608
21,25,10,1,3.816
21,40,10,1,5.608
21,48,10,2,12.668
21,8,11,3,9.975
21,13,11,1,4.016
21,23,11,1,15.412
21,43,11,3,22.553
21,49,11,1,5.418
21,41,12,1,61.969
21,48,12,1,4.967
21,4,13,1,58.024
21,6,13,1,4.576
21,30,13,2,5.568
21,42,13,1,16.974
21,47,13,1,12.027
21,35,14,1,5.267
21,26,15,2,7.370
21,29,15,1,34.159
21,14,16,1,31.535
21,22,16,1,33.578
21,29,16,1,15.953
21,38,16,3,8.142
21,46,16,2,13.069
21,48,16,2,10.796
21,1,17,1,6.920
21,40,17,1,19.498
21,41,17,2,7.822
21,42,17,1,42.351
21,43,17,1,3.035
21,3,18,3,8.062
21,8,18,2,7.521
21,36,18,1,24.385
21,45,18,2,5.558
21,46,18,1,4.176
21,22,19,1,10.895
21,41,19,2,152.229
21,5,20,2,5.468
21,23,20,1,6.760
21,31,20,1,6.970
21,32,20,1,26.518
21,44,20,2,15.552
21,4,21,3,13.049
21,10,21,3,6.159
21,20,21,1,16.864
21,23,21,1,10.065
21,35,21,1,13.178
21,40,21,1,3.335
21,27,22,1,20.209
21,28,22,1,24.055
21,38,22,2,4.737
21,17,23,2,38.916
21,30,23,1,30.333
21,14,24,1,4.987
21,17,24,3,13.259
21,11,25,1,5.798
21,12,25,1,4.767
21,13,25,1,12.308
21,29,25,1,5.628
21,33,25,1,21.601
21,36,25,2,3.164
21,2,26,1,4.146
21,9,26,1,4.647
21,16,26,1,21.371
21,23,26,1,4.626
21,30,26,2,8.282
21,31,26,2,4.837
21,4,27,3,6.510
21,13,27,1,4.136
21,26,27,1,4.036
21,35,27,1,21.281
21,42,27,2,4.266
21,46,27,2,5.538
21,35,28,2,7.081
21,44,28,1,5.869
21,47,28,1,4.256
21,48,28,1,11.156
21,41,29,1,3.985
21,45,29,1,42.861
21,46,29,1,2.944
21,8,30,1,48.320
21,10,30,1,6.299
21,9,31,1,46.307
21,10,31,2,8.803
21,43,31,1,3.795
21,7,32,1,7.291
21,6,33,1,6.379
21,7,33,1,30.925
21,37,33,2,17.866
21,38,33,2,6.329
21,43,33,1,4.737
21,30,34,1,3.785
21,35,34,1,34.870
21,42,34,1,7.330
21,11,35,1,4.386
21,36,35,1,8.772
21,38,35,1,21.190
21,44,35,1,6.539
21,2,36,1,3.395
21,7,36,5,7.401
21,13,36,1,3.475
21,15,36,1,3.354
21,21,36,2,35.561
21,29,36,2,8.252
21,38,36,2,3.896
21,42,36,1,11.686
21,3,37,2,5.998
21,6,37,1,45.376
21,7,37,2,8.473
21,10,37,1,3.886
21,15,37,1,4.517
21,24,37,1,15.172
21,29,37,1,13.399
21,40,37,3,12.869
21,45,37,1,10.115
21,50,37,1,12.388
21,5,38,1,3.035
21,9,38,1,7.791
21,11,38,2,11.677
21,20,38,2,8.151
21,26,38,2,8.723
21,41,38,1,4.146
21,46,38,2,7.561
21,49,38,1,5.849
21,11,39,1,3.535
21,19,39,1,36.032
21,32,39,1,10.014
21,43,39,2,23.865
21,44,39,1,12.949
21,1,40,2,3.155
21,13,40,1,13.580
21,22,40,2,9.493
21,30,40,1,5.197
21,11,41,1,26.838
21,30,41,1,9.103
21,48,41,1,3.235
21,16,42,4,9.654
21,29,42,1,3.745
21,13,43,1,12.498
21,38,43,1,2.464
21,44,43,1,22.352
21,17,44,2,8.423
21,36,44,1,11.987
21,50,44,2,12.679
21,6,45,1,25.476
21,19,45,1,3.986
21,32,45,3,113.673
21,22,46,1,12.728
21,23,46,1,6.129
21,34,46,1,7.882
21,10,47,1,10.806
21,18,47,1,7.201
21,25,47,1,13.679
21,29,47,1,5.729
21,39,47,1,5.188
21,2,48,1,22.793
21,3,48,2,10.575
21,21,48,2,5.187
21,1,49,2,4.035
21,10,49,1,20.068
21,42,49,2,17.765
21,1,50,2,4.176
21,13,50,1,27.460
21,17,50,1,5.949
21,26,50,1,3.925
21,32,50,4,9.064
22,2,1,1,5.038
22,6,1,5,14.441
22,7,1,1,2.493
22,8,1,1,3.325
22,22,1,4,8.102
22,27,2,2,4.136
22,32,2,2,11.777
22,41,2,1,2.854
22,43,2,1,7.190
22,44,2,1,7.550
22,45,2,1,3.606
22,5,3,5,8.923
22,9,3,1,6.650
22,15,3,1,5.518
22,17,3,1,7.762
22,21,3,5,32.166
22,28,3,2,12.928
22,30,3,1,5.158
22,36,3,1,9.494
22,1,4,1,4.065
22,7,4,5,23.474
22,8,4,3,11.487
22,25,4,1,2.604
22,26,4,1,7.170
22,33,4,1,12.217
