DBpedia_URI	cluster	DBpedia_URI_Base32
http://dbpedia.org/resource/Bennett_College	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTFNZXGK5DUL5BW63DMMVTWK===
http://dbpedia.org/resource/Catawba_College	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3BORQXOYTBL5BW63DMMVTWK===
http://dbpedia.org/resource/Davidson_College	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RDBOZUWI43PNZPUG33MNRSWOZI=
http://dbpedia.org/resource/Duke_University	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RDVNNSV6VLONF3GK4TTNF2HS===
http://dbpedia.org/resource/East_Carolina_University	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RLBON2F6Q3BOJXWY2LOMFPVK3TJOZSXE43JOR4Q====
http://dbpedia.org/resource/Elon_University	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RLMN5XF6VLONF3GK4TTNF2HS===
http://dbpedia.org/resource/Gardner-Webb_University	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6R3BOJSG4ZLSFVLWKYTCL5KW42LWMVZHG2LUPE======
http://dbpedia.org/resource/Greensboro_College	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6R3SMVSW443CN5ZG6X2DN5WGYZLHMU======
http://dbpedia.org/resource/Guilford_College	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6R3VNFWGM33SMRPUG33MNRSWOZI=
http://dbpedia.org/resource/High_Point_University	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SDJM5UF6UDPNFXHIX2VNZUXMZLSONUXI6I=
http://dbpedia.org/resource/Johnson_C._Smith_University	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6STPNBXHG33OL5BS4X2TNVUXI2C7KVXGS5TFOJZWS5DZ
http://dbpedia.org/resource/Livingstone_College	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TDJOZUW4Z3TORXW4ZK7INXWY3DFM5SQ====
http://dbpedia.org/resource/Mars_Hill_University	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLBOJZV6SDJNRWF6VLONF3GK4TTNF2HS===
http://dbpedia.org/resource/Meredith_College	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLFOJSWI2LUNBPUG33MNRSWOZI=
http://dbpedia.org/resource/Methodist_College_Belfast	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLFORUG6ZDJON2F6Q3PNRWGKZ3FL5BGK3DGMFZXI===
http://dbpedia.org/resource/North_Carolina_Wesleyan_College	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TTPOJ2GQX2DMFZG63DJNZQV6V3FONWGK6LBNZPUG33MNRSWOZI=
http://dbpedia.org/resource/University_of_North_Carolina_at_Pembroke	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLONF3GK4TTNF2HSX3PMZPU433SORUF6Q3BOJXWY2LOMFPWC5C7KBSW2YTSN5VWK===
http://dbpedia.org/resource/Pfeiffer_University	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDGMVUWMZTFOJPVK3TJOZSXE43JOR4Q====
http://dbpedia.org/resource/Queens'_College,_Cambridge	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6ULVMVSW44ZHL5BW63DMMVTWKLC7INQW2YTSNFSGOZI=
http://dbpedia.org/resource/Salem_College	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3BNRSW2X2DN5WGYZLHMU======
http://dbpedia.org/resource/Shaw_University	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3IMF3V6VLONF3GK4TTNF2HS===
http://dbpedia.org/resource/Wake_Forest_University	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6V3BNNSV6RTPOJSXG5C7KVXGS5TFOJZWS5DZ
http://dbpedia.org/resource/Warren_Wilson_College	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6V3BOJZGK3S7K5UWY43PNZPUG33MNRSWOZI=
http://dbpedia.org/resource/Western_Carolina_University	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6V3FON2GK4TOL5BWC4TPNRUW4YK7KVXGS5TFOJZWS5DZ
http://dbpedia.org/resource/Wingate_University	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6V3JNZTWC5DFL5KW42LWMVZHG2LUPE======
http://dbpedia.org/resource/Dickinson_State_University	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RDJMNVWS3TTN5XF6U3UMF2GKX2VNZUXMZLSONUXI6I=
http://dbpedia.org/resource/Mayville_State_University	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLBPF3GS3DMMVPVG5DBORSV6VLONF3GK4TTNF2HS===
http://dbpedia.org/resource/Minot_State_University	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLJNZXXIX2TORQXIZK7KVXGS5TFOJZWS5DZ
http://dbpedia.org/resource/University_of_North_Dakota	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLONF3GK4TTNF2HSX3PMZPU433SORUF6RDBNNXXIYI=
http://dbpedia.org/resource/Valley_City_State_University	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VTBNRWGK6K7INUXI6K7KN2GC5DFL5KW42LWMVZHG2LUPE======
http://dbpedia.org/resource/Chadron_State_College	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3IMFSHE33OL5JXIYLUMVPUG33MNRSWOZI=
http://dbpedia.org/resource/Ohio_Dominican_University	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6T3INFXV6RDPNVUW42LDMFXF6VLONF3GK4TTNF2HS===
http://dbpedia.org/resource/Concordia_University_(Nebraska)	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3PNZRW64TENFQV6VLONF3GK4TTNF2HSXZIJZSWE4TBONVWCKI=
http://dbpedia.org/resource/Creighton_University	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3SMVUWO2DUN5XF6VLONF3GK4TTNF2HS===
http://dbpedia.org/resource/Dana_College	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RDBNZQV6Q3PNRWGKZ3F
http://dbpedia.org/resource/Doane_College	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RDPMFXGKX2DN5WGYZLHMU======
http://dbpedia.org/resource/Hastings_College	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SDBON2GS3THONPUG33MNRSWOZI=
http://dbpedia.org/resource/University_of_Nebraska_at_Kearney	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLONF3GK4TTNF2HSX3PMZPU4ZLCOJQXG23BL5QXIX2LMVQXE3TFPE======
http://dbpedia.org/resource/Midland_University	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLJMRWGC3TEL5KW42LWMVZHG2LUPE======
http://dbpedia.org/resource/University_of_Nebraska_Omaha	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLONF3GK4TTNF2HSX3PMZPU4ZLCOJQXG23BL5HW2YLIME======
http://dbpedia.org/resource/Nebraska_Wesleyan_University	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TTFMJZGC43LMFPVOZLTNRSXSYLOL5KW42LWMVZHG2LUPE======
http://dbpedia.org/resource/Peru_State_College	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDFOJ2V6U3UMF2GKX2DN5WGYZLHMU======
http://dbpedia.org/resource/Union_College	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLONFXW4X2DN5WGYZLHMU======
http://dbpedia.org/resource/University_of_Nebraska-Lincoln	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLONF3GK4TTNF2HSX3PMZPU4ZLCOJQXG23BFVGGS3TDN5WG4===
http://dbpedia.org/resource/Bellevue_College	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTFNRWGK5TVMVPUG33MNRSWOZI=
http://dbpedia.org/resource/Clarkson_College	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3MMFZGW43PNZPUG33MNRSWOZI=
http://dbpedia.org/resource/Colby-Sawyer_College	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3PNRRHSLKTMF3XSZLSL5BW63DMMVTWK===
http://dbpedia.org/resource/Dartmouth_College	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RDBOJ2G233VORUF6Q3PNRWGKZ3F
http://dbpedia.org/resource/Franklin_Pierce_University	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RTSMFXGW3DJNZPVA2LFOJRWKX2VNZUXMZLSONUXI6I=
http://dbpedia.org/resource/New_England_College	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TTFO5PUK3THNRQW4ZC7INXWY3DFM5SQ====
http://dbpedia.org/resource/University_of_New_Hampshire	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLONF3GK4TTNF2HSX3PMZPU4ZLXL5EGC3LQONUGS4TF
http://dbpedia.org/resource/Notre_Dame_College	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TTPORZGKX2EMFWWKX2DN5WGYZLHMU======
http://dbpedia.org/resource/Rivier_University	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UTJOZUWK4S7KVXGS5TFOJZWS5DZ
http://dbpedia.org/resource/Saint_Anselm_College	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3BNFXHIX2BNZZWK3DNL5BW63DMMVTWK===
http://dbpedia.org/resource/University_of_New_Hampshire	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLONF3GK4TTNF2HSX3PMZPU4ZLXL5EGC3LQONUGS4TF
http://dbpedia.org/resource/Keene_State_College	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6S3FMVXGKX2TORQXIZK7INXWY3DFM5SQ====
http://dbpedia.org/resource/Bloomfield_College	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTMN5XW2ZTJMVWGIX2DN5WGYZLHMU======
http://dbpedia.org/resource/Centenary_College_of_Louisiana	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3FNZ2GK3TBOJ4V6Q3PNRWGKZ3FL5XWMX2MN52WS43JMFXGC===
http://dbpedia.org/resource/College_of_Saint_Elizabeth	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3PNRWGKZ3FL5XWMX2TMFUW45C7IVWGS6TBMJSXI2A=
http://dbpedia.org/resource/Drew_University	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RDSMV3V6VLONF3GK4TTNF2HS===
http://dbpedia.org/resource/Georgian_Court_University	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6R3FN5ZGO2LBNZPUG33VOJ2F6VLONF3GK4TTNF2HS===
http://dbpedia.org/resource/Felician_College	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RTFNRUWG2LBNZPUG33MNRSWOZI=
http://dbpedia.org/resource/New_Jersey_City_University	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TTFO5PUUZLSONSXSX2DNF2HSX2VNZUXMZLSONUXI6I=
http://dbpedia.org/resource/Monmouth_College	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLPNZWW65LUNBPUG33MNRSWOZI=
http://dbpedia.org/resource/Montclair_State_University	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLPNZ2GG3DBNFZF6U3UMF2GKX2VNZUXMZLSONUXI6I=
http://dbpedia.org/resource/New_Jersey_Institute_of_Technology	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TTFO5PUUZLSONSXSX2JNZZXI2LUOV2GKX3PMZPVIZLDNBXG63DPM54Q====
http://dbpedia.org/resource/Kean_University	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6S3FMFXF6VLONF3GK4TTNF2HS===
http://dbpedia.org/resource/William_Paterson_University	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6V3JNRWGSYLNL5IGC5DFOJZW63S7KVXGS5TFOJZWS5DZ
http://dbpedia.org/resource/Princeton_University	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDSNFXGGZLUN5XF6VLONF3GK4TTNF2HS===
http://dbpedia.org/resource/Rider_University	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UTJMRSXEX2VNZUXMZLSONUXI6I=
http://dbpedia.org/resource/Seton_Hall_University	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3FORXW4X2IMFWGYX2VNZUXMZLSONUXI6I=
http://dbpedia.org/resource/Saint_Peter's_University	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3BNFXHIX2QMV2GK4RHONPVK3TJOZSXE43JOR4Q====
http://dbpedia.org/resource/Stevens_Institute_of_Technology	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3UMV3GK3TTL5EW443UNF2HK5DFL5XWMX2UMVRWQ3TPNRXWO6I=
http://dbpedia.org/resource/The_College_of_New_Jersey	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDIMVPUG33MNRSWOZK7N5TF6TTFO5PUUZLSONSXS===
http://dbpedia.org/resource/Ramapo_College	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UTBNVQXA327INXWY3DFM5SQ====
http://dbpedia.org/resource/Richard_Stockton_College_of_New_Jersey	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UTJMNUGC4TEL5JXI33DNN2G63S7INXWY3DFM5SV633GL5HGK527JJSXE43FPE======
http://dbpedia.org/resource/St._John's_College_(Brantford)	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3UFZPUU33INYTXGX2DN5WGYZLHMVPSQQTSMFXHIZTPOJSCS===
http://dbpedia.org/resource/University_of_Nevada,_Reno	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLONF3GK4TTNF2HSX3PMZPU4ZLWMFSGCLC7KJSW43Y=
http://dbpedia.org/resource/University_of_Nevada,_Las_Vegas	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLONF3GK4TTNF2HSX3PMZPU4ZLWMFSGCLC7JRQXGX2WMVTWC4Y=
http://dbpedia.org/resource/Dowling_College	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RDPO5WGS3THL5BW63DMMVTWK===
http://dbpedia.org/resource/Alfred_University	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLMMZZGKZC7KVXGS5TFOJZWS5DZ
http://dbpedia.org/resource/Bard_College	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTBOJSF6Q3PNRWGKZ3F
http://dbpedia.org/resource/Canisius_College	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3BNZUXG2LVONPUG33MNRSWOZI=
http://dbpedia.org/resource/Cazenovia_College	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3BPJSW433WNFQV6Q3PNRWGKZ3F
http://dbpedia.org/resource/Clarkson_University	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3MMFZGW43PNZPVK3TJOZSXE43JOR4Q====
http://dbpedia.org/resource/Colgate_University	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3PNRTWC5DFL5KW42LWMVZHG2LUPE======
http://dbpedia.org/resource/College_of_Mount_Saint_Vincent	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3PNRWGKZ3FL5XWMX2NN52W45C7KNQWS3TUL5LGS3TDMVXHI===
http://dbpedia.org/resource/College_of_New_Rochelle	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3PNRWGKZ3FL5XWMX2OMV3V6UTPMNUGK3DMMU======
http://dbpedia.org/resource/The_College_of_Saint_Rose	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDIMVPUG33MNRSWOZK7N5TF6U3BNFXHIX2SN5ZWK===
http://dbpedia.org/resource/Columbia_University	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3PNR2W2YTJMFPVK3TJOZSXE43JOR4Q====
http://dbpedia.org/resource/Barnard_College	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTBOJXGC4TEL5BW63DMMVTWK===
http://dbpedia.org/resource/Concordia_College_(Moorhead,_Minnesota)	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3PNZRW64TENFQV6Q3PNRWGKZ3FL4UE233POJUGKYLEFRPU22LONZSXG33UMEUQ====
http://dbpedia.org/resource/D'Youville_College	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RBHLFXXK5TJNRWGKX2DN5WGYZLHMU======
http://dbpedia.org/resource/Dominican_University_College	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RDPNVUW42LDMFXF6VLONF3GK4TTNF2HSX2DN5WGYZLHMU======
http://dbpedia.org/resource/Elmira_College	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RLMNVUXEYK7INXWY3DFM5SQ====
http://dbpedia.org/resource/Fordham_University	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RTPOJSGQYLNL5KW42LWMVZHG2LUPE======
http://dbpedia.org/resource/Hamilton_College_(Iowa)	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SDBNVUWY5DPNZPUG33MNRSWOZK7FBEW653BFE======
http://dbpedia.org/resource/Hartwick_College	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SDBOJ2HO2LDNNPUG33MNRSWOZI=
http://dbpedia.org/resource/Hofstra_University	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SDPMZZXI4TBL5KW42LWMVZHG2LUPE======
http://dbpedia.org/resource/Houghton_College	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SDPOVTWQ5DPNZPUG33MNRSWOZI=
http://dbpedia.org/resource/Hilbert_College	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SDJNRRGK4TUL5BW63DMMVTWK===
http://dbpedia.org/resource/Iona_College_(Queensland)	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SLPNZQV6Q3PNRWGKZ3FL4UFC5LFMVXHG3DBNZSCS===
http://dbpedia.org/resource/Ithaca_College	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SLUNBQWGYK7INXWY3DFM5SQ====
http://dbpedia.org/resource/Keuka_College	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6S3FOVVWCX2DN5WGYZLHMU======
http://dbpedia.org/resource/Le_Moyne_College	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TDFL5GW66LOMVPUG33MNRSWOZI=
http://dbpedia.org/resource/Manhattan_College	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLBNZUGC5DUMFXF6Q3PNRWGKZ3F
http://dbpedia.org/resource/Marist_College	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLBOJUXG5C7INXWY3DFM5SQ====
http://dbpedia.org/resource/Marymount_College,_Tarrytown	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLBOJ4W233VNZ2F6Q3PNRWGKZ3FFRPVIYLSOJ4XI33XNY======
http://dbpedia.org/resource/Marymount_Manhattan_College	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLBOJ4W233VNZ2F6TLBNZUGC5DUMFXF6Q3PNRWGKZ3F
http://dbpedia.org/resource/Mercy_College,_Perth	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLFOJRXSX2DN5WGYZLHMUWF6UDFOJ2GQ===
http://dbpedia.org/resource/Molloy_College	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLPNRWG66K7INXWY3DFM5SQ====
http://dbpedia.org/resource/Medaille_College	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLFMRQWS3DMMVPUG33MNRSWOZI=
http://dbpedia.org/resource/Mount_Saint_Mary_College	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLPOVXHIX2TMFUW45C7JVQXE6K7INXWY3DFM5SQ====
http://dbpedia.org/resource/Nazareth_College_(New_York)	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TTBPJQXEZLUNBPUG33MNRSWOZK7FBHGK527LFXXE2ZJ
http://dbpedia.org/resource/New_York_University	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TTFO5PVS33SNNPVK3TJOZSXE43JOR4Q====
http://dbpedia.org/resource/Niagara_University	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TTJMFTWC4TBL5KW42LWMVZHG2LUPE======
http://dbpedia.org/resource/Pace_University	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDBMNSV6VLONF3GK4TTNF2HS===
http://dbpedia.org/resource/Rensselaer_Polytechnic_Institute	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UTFNZZXGZLMMFSXEX2QN5WHS5DFMNUG42LDL5EW443UNF2HK5DF
http://dbpedia.org/resource/Rochester_Institute_of_Technology	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UTPMNUGK43UMVZF6SLOON2GS5DVORSV633GL5KGKY3INZXWY33HPE======
http://dbpedia.org/resource/Sarah_Lawrence_College	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3BOJQWQX2MMF3XEZLOMNSV6Q3PNRWGKZ3F
http://dbpedia.org/resource/Skidmore_College	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3LNFSG233SMVPUG33MNRSWOZI=
http://dbpedia.org/resource/Siena_College	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3JMVXGCX2DN5WGYZLHMU======
http://dbpedia.org/resource/St._Francis'_College	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3UFZPUM4TBNZRWS4ZHL5BW63DMMVTWK===
http://dbpedia.org/resource/St._John_Fisher_College	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3UFZPUU33INZPUM2LTNBSXEX2DN5WGYZLHMU======
http://dbpedia.org/resource/Saint_Joseph's_College_(Indiana)	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3BNFXHIX2KN5ZWK4DIE5ZV6Q3PNRWGKZ3FL4UES3TENFQW4YJJ
http://dbpedia.org/resource/St._Lawrence_University	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3UFZPUYYLXOJSW4Y3FL5KW42LWMVZHG2LUPE======
http://dbpedia.org/resource/St._Thomas_Aquinas_College	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3UFZPVI2DPNVQXGX2BOF2WS3TBONPUG33MNRSWOZI=
http://dbpedia.org/resource/University_at_Albany,_SUNY	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLONF3GK4TTNF2HSX3BORPUC3DCMFXHSLC7KNKU4WI=
http://dbpedia.org/resource/Stony_Brook_University	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3UN5XHSX2COJXW6227KVXGS5TFOJZWS5DZ
http://dbpedia.org/resource/Buffalo_State_College	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTVMZTGC3DPL5JXIYLUMVPUG33MNRSWOZI=
http://dbpedia.org/resource/State_University_of_New_York_at_Geneseo	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3UMF2GKX2VNZUXMZLSONUXI6K7N5TF6TTFO5PVS33SNNPWC5C7I5SW4ZLTMVXQ====
http://dbpedia.org/resource/State_University_of_New_York_at_Oneonta	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3UMF2GKX2VNZUXMZLSONUXI6K7N5TF6TTFO5PVS33SNNPWC5C7J5XGK33OORQQ====
